rev_id,item_id,item_label,stat_property,property_label,stat_value,value_label,ref_value,ref_domain
139261578.0,Q11530590,Kenji Matsudaira,P1352,ranking,+82,+82,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=111033,ittf.com
173474467.0,Q576742,Kalinikos Kreanga,P1352,ranking,+76,+76,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104892&Siniors=1,ittf.com
180508317.0,Q2118021,Tiago Apolónia,P1352,ranking,+18,+18,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=100621&Siniors=1,ittf.com
363120325.0,Q441050,Elizabeta Samara,P1352,ranking,+29,+29,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=108226&Siniors=1,ittf.com
203687091.0,Q1687289,Jens Lundqvist,P1352,ranking,+77,+77,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=105609&Siniors=1,ittf.com
143494241.0,Q1687289,Jens Lundqvist,P1352,ranking,+63,+63,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=105609&Siniors=1,ittf.com
321840649.0,Q342790,acrolein,P2300,minimal lethal dose,+1500,+1500,http://www.cdc.gov/niosh-rtecs/AS100590.html,cdc.gov
321966742.0,Q342790,acrolein,P2240,median lethal dose (LD50),+28,+28,http://www.cdc.gov/niosh-rtecs/AS100590.html,cdc.gov
321972543.0,Q342790,acrolein,P2300,minimal lethal dose,+250,+250,http://www.cdc.gov/niosh-rtecs/AS100590.html,cdc.gov
321975063.0,Q342790,acrolein,P2404,time-weighted average exposure limit,+0.23,+0.23,http://www.cdc.gov/niosh-rtecs/AS100590.html,cdc.gov
180508402.0,Q949468,Damien Éloi,P1352,ranking,+92,+92,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=102537&Siniors=1,ittf.com
195350228.0,Q2913371,Anolyn Lulu,P1352,ranking,+0,+0,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=105603&Siniors=1,ittf.com
139256623.0,Q360555,Vladimir Samsonov,P1352,ranking,+11,+11,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=108246,ittf.com
290621077.0,Q983595,Sharath Kamal,P1352,ranking,+67,+67,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104314&Siniors=1,ittf.com
311715430.0,Q983595,Sharath Kamal,P1352,ranking,+57,+57,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104314&Siniors=1,ittf.com
290621495.0,Q11739313,Kinga Stefańska,P1352,ranking,+165,+165,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=108956&Siniors=1,ittf.com
320637828.0,Q11739313,Kinga Stefańska,P1352,ranking,+156,+156,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=108956&Siniors=1,ittf.com
320637444.0,Q2077602,Miao Miao,P1352,ranking,+195,+195,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=106088&Siniors=1,ittf.com
156688083.0,Q2077602,Miao Miao,P1352,ranking,+203,+203,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=106088&Siniors=1,ittf.com
150459066.0,Q1161006,Daniel Habesohn,P1352,ranking,+66,+66,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=103345&Siniors=1,ittf.com
270428869.0,Q197218,Zhang Jike,P1352,ranking,+5,+5,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=110553&Siniors=1,ittf.com
228361694.0,Q197218,Zhang Jike,P1352,ranking,+4,+4,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=110553&Siniors=1,ittf.com
221926221.0,Q1259258,Thomas Keinath,P1352,ranking,+155,+155,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104462&Siniors=1,ittf.com
173474403.0,Q1259258,Thomas Keinath,P1352,ranking,+135,+135,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104462&Siniors=1,ittf.com
334828368.0,Q3225038,Wu Yang,P1352,ranking,+13,+13,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=110226&Siniors=1,ittf.com
143490818.0,Q6408783,Kim Hyok-bong,P1352,ranking,+56,+56,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104580&Siniors=1,ittf.com
250826436.0,Q96486,Ruwen Filus,P1352,ranking,+48,+48,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=102761&Siniors=1,ittf.com
345774100.0,Q1900802,Marko Jevtović,P1352,ranking,+137,+137,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104115&Siniors=1,ittf.com
139262012.0,Q6534569,Leung Chu Yan,P1352,ranking,+102,+102,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=105281,ittf.com
311715866.0,Q460194,Nikoleta Stefanova,P1352,ranking,+146,+146,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=108955&Siniors=1,ittf.com
215100711.0,Q271088,Liu Jia,P1352,ranking,+16,+16,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=105469&Siniors=1,ittf.com
139260681.0,Q554242,Jiang Tianyi,P1352,ranking,+34,+34,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104128,ittf.com
363120083.0,Q15068163,Li Fen,P1352,ranking,+43,+43,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=105311&Siniors=1,ittf.com
282223486.0,Q446501,Jean-Michel Saive,P1352,ranking,+164,+164,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=108170&Siniors=1,ittf.com
311716332.0,Q10298743,Hugo Calderano,P1352,ranking,+58,+58,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=115641&Siniors=1,ittf.com
143329520.0,Q432210,Rūta Paškauskienė,P1352,ranking,+85,+85,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=101376&Siniors=1,ittf.com
187578196.0,Q502831,Andrej Gaćina,P1352,ranking,+26,+26,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=102891&Siniors=1,ittf.com
283992176.0,Q20964244,soluble tungsten compound,P2404,time-weighted average exposure limit,+1,+1,http://www.cdc.gov/niosh/npg/npgd0646.html,cdc.gov
382433509.0,Q3484283,Simon Gauzy,P1352,ranking,+18,+18,http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=112062&Siniors=1,ittf.com
367712586.0,Q1195862,Monday Begins on Saturday,P136,genre,Q132311,fantasy,http://www.lulu.com/shop/arkady-strugatsky-and-boris-strugatsky/monday-begins-on-saturday/ebook/product-22059715.html,lulu.com
284595212.0,Q1051791,The Songs of Distant Earth,P136,genre,Q2342263,space music,http://www.progarchives.com/album.asp?id=4908,progarchives.com
316004988.0,Q353822,Maynard Ferguson,P136,genre,Q105527,jazz fusion,http://www.4shared.com/mp3/5BCF9c4T/maynard_ferguson_don_t_stop_till_you_get_enough.html,4shared.com
271459281.0,Q5605597,Greg Garbowsky,P136,genre,Q37073,pop music,"http://www.artistdirect.com/nad/store/artist/album/0,,10128655,00.html",artistdirect.com
272460357.0,Q3324719,Moscow Clad in Snow,P136,genre,Q24862,short film,http://www.liveleak.com/view?i=b64_1360346758,liveleak.com
241623425.0,Q1029464,Nemesis,P136,genre,Q57143,power metal,http://www.metalstorm.net/awards/archive.php?year=2013,metalstorm.net
283420485.0,Q1049169,Innervisions,P136,genre,Q217191,soft rock,http://www.fye.com/s/product/2984432/Fleetwood-Mac-Rumours-SACD-IMPORT,fye.com
331154627.0,Q1064312,Cloud Cult,P136,genre,Q842324,indie pop,http://thedancingrest.com/2013/06/11/song-of-the-day-cloud-cult-no-one-said-it-would-be-easy/,thedancingrest.com
349618959.0,Q11647,Nine Inch Nails,P136,genre,Q487965,industrial music,http://www.cdbaby.com/cd/pumpkinbuzzard5,cdbaby.com
373374271.0,Q20004180,We Have Our Moments,P136,genre,Q1200678,mystery film,http://www.imdb.com/title/tt0029749/,imdb.com
339574342.0,Q221358,Shadowfax,P136,genre,Q5069525,chamber jazz,http://www.allmusic.com/artist/shadowfax-mn0000155608,allmusic.com
363604485.0,Q1165439,JLS,P136,genre,Q211756,dance-pop,http://8tracks.com/angeloflight12/shake-it-up-dance,8tracks.com
320113625.0,Q981797,Sultan Khan,P136,genre,Q1770695,Hindustani classical music,http://www.rhapsody.com/artist/ustad-sultan-khan/album/ragas-kaushi-kannada-and-bhairvi,rhapsody.com
257680208.0,Q970746,Bait 3D,P136,genre,Q188473,action film,http://flickfacts.com/actor/xavier-samuel,flickfacts.com
272420023.0,Q1018481,Bye Bye Love,P136,genre,Q1054574,romance film,http://www.nytimes.com/movies/movie/134566/Bye-Bye-Love/overview,nytimes.com
282580527.0,Q104905,WALL-E,P136,genre,Q1054574,romance film,https://www.icheckmovies.com/lists/entflix+top+films/penguinkenny/,icheckmovies.com
287721334.0,Q1066845,Charlie Brown Jr.,P136,genre,Q667659,funk metal,http://www.music-bazaar.com/world-music/artist/21307/Charlie-Brown/,music-bazaar.com
285254834.0,Q1041103,Sunshine Superman,P136,genre,Q186472,folk rock,http://zenekucko.ucoz.com/blog/donovan_sunshine_superman_1966_2005_epic_emi/2013-05-29-8759,zenekucko.ucoz.com
290548371.0,Q1100542,Jencarlos Canela,P136,genre,Q547137,Latin pop,https://www.jukely.com/s/d2ec99,jukely.com
255365731.0,Q303040,American Reunion,P136,genre,Q157443,comedy film,http://www.filmovizija.com/movie/american-pie-the-reunion-2012-video_071d6b662.html,filmovizija.com
325267584.0,Q164190,Bad Reputation,P136,genre,Q130232,drama film,http://www.imdb.com/title/tt0478976/,imdb.com
275580209.0,Q1000342,Dollie de Luxe,P136,genre,Q517415,Europop,http://www.discogs.com/Dollie-De-Luxe-Rock-Vs-Opera/release/3426232,discogs.com
255734521.0,Q1060517,ATM,P136,genre,Q182015,thriller,http://ffilms.org/atm-2012/,ffilms.org
342073480.0,Q1061870,Jeremy Ward,P136,genre,Q9794,reggae,http://equipboard.com/pros/jeremy-michael-ward,equipboard.com
315059428.0,Q1027609,Elevation,P136,genre,Q11401,hip-hop,http://www.discogs.com/Anggun-Elevation/release/3679157,discogs.com
272547990.0,Q1027822,Graceland,P136,genre,Q11399,rock music,http://www.nme.com/news/paul-simon/62678,nme.com
341679922.0,Q24262068,The Adventures of Chip 'n' Dale,P136,genre,Q1361932,family film,http://www.imdb.com/title/tt0239644/companycredits?ref_=tt_dt_co,imdb.com
325047680.0,Q2070119,Oh No,P136,genre,Q11366,alternative rock,http://fdrmx.com/ok-go-oh-track-track-album-review/,fdrmx.com
310705272.0,Q505663,Yakovlev Yak-40,P137,operator,Q1840579,Motor Sich Airlines,http://flymotorsich.com/en/pages/fleet,flymotorsich.com
339888874.0,Q3785714,Hinks Dorsum,P138,named after,Q2065787,Arthur Robert Hinks,http://planetarynames.wr.usgs.gov/Feature/2513,planetarynames.wr.usgs.gov
238496705.0,Q15638909,Léon Bernstein,P140,religion or worldview,Q9268,Judaism,http://museedelaresistanceenligne.org/media1772-Michel-Bernstein,museedelaresistanceenligne.org
317162373.0,Q192724,Iron Man,P1411,nominated for,Q23662462,African-American Film Critics Association Awards,http://www.blackfilm.com/20081218/features/aafcanews.shtml,blackfilm.com
287810023.0,Q564345,Person of Interest,P1411,nominated for,Q2549777,Golden Screen Award,http://mpse.org/golden-reel-awards/past-awards/2012-awards/2012-golden-reel-awards-television/,mpse.org
321678556.0,Q23727927,Suzanne Talhouk,P1412,"languages spoken, written or signed",Q13955,Arabic,http://www.ted.com/talks/suzanne_talhouk_don_t_kill_your_language.html,ted.com
376613186.0,Q25917107,Episcopal Palace at St. David's,P1433,published in,Q26884254,XII Views in Aquatinta from Drawings taken on the Spot in South-Wales,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=3062047&partId=1,britishmuseum.org
358894450.0,Q25975652,Cors y Gedol Hotel,P1435,heritage designation,Q15700834,Grade II listed building,http://www.britishlistedbuildings.co.uk/wa-15461-the-cors-y-gedol-hotel-high-street-ne-sid#.V5ISWPkrKUk,britishlistedbuildings.co.uk
312513230.0,Q2052423,Parish Church of Our Lady of Mount Carmel,P1435,heritage designation,Q19718195,Grade 1,http://www.culturalheritage.gov.mt/filebank/inventory/00009.pdf,culturalheritage.gov.mt
266755718.0,Q7057261,North West Highlands Geopark,P1435,heritage designation,Q2411651,Global Geoparks Network,http://www.unesco.org/new/en/natural-sciences/environment/earth-sciences/global-geoparks/global-geopark-infosheets/,unesco.org
303868617.0,Q13458734,Censure,P144,based on,Q7555592,Sol Wachtler,http://lawandorder.wikia.com/wiki/Censure,lawandorder.wikia.com
376883578.0,Q1364577,Archdiocese of Halifax–Yarmouth,P1448,official name,"{u'text': u'Archidioecesis Halifaxiensis-Yarmuthensis', u'language': u'la'}","{u'text': u'Archidioecesis Halifaxiensis-Yarmuthensis', u'language': u'la'}",http://www.catholic-hierarchy.org/diocese/dhali.html,catholic-hierarchy.org
377094140.0,Q1364522,Archdiocese of Gatineau,P1448,official name,"{u'text': u'Archdiocese of Gatineau-Hull', u'language': u'en'}","{u'text': u'Archdiocese of Gatineau-Hull', u'language': u'en'}",http://www.catholic-hierarchy.org/diocese/dgati.html,catholic-hierarchy.org
360692183.0,Q26196894,Church of St Peter,P1459,Cadw Building ID,2043,2043,http://www.britishlistedbuildings.co.uk/wa-2043-church-of-st-peter-mathern,britishlistedbuildings.co.uk
314880714.0,Q2708868,Spiral,P1476,title,"{u'text': u'Spiral', u'language': u'en'}","{u'text': u'Spiral', u'language': u'en'}",http://www.nytimes.com/2013/08/30/arts/television/spiral-and-3-other-french-shows-worth-seeking-out.html,nytimes.com
322216183.0,Q6839270,Microbiology and Molecular Biology Reviews,P1476,title,"{u'text': u'Microbiological Reviews', u'language': u'en'}","{u'text': u'Microbiological Reviews', u'language': u'en'}",https://www.ncbi.nlm.nih.gov/pmc/journals/90/#microrev,ncbi.nlm.nih.gov
374639375.0,Q15056839,Yukiko Sugihara,P1477,birth name,"{u'text': u'Yukiko Kikuchi', u'language': u'ja'}","{u'text': u'Yukiko Kikuchi', u'language': u'ja'}",https://www.geni.com/people/Yukiko-Sugihara/6000000040237679213,geni.com
302514341.0,Q21174755,hydrogen fluoride exposure,P1542,has effect,Q718113,weight loss,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,cdc.gov
302860603.0,Q21174755,hydrogen fluoride exposure,P1542,has effect,Q1468324,nephrotoxicity,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,cdc.gov
296406915.0,Q21167939,benzene exposure,P1542,has effect,Q1077823,somnolence,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750032.html,cdc.gov
296405534.0,Q21167939,benzene exposure,P1542,has effect,Q10916362,dizziness,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750032.html,cdc.gov
287585360.0,Q21504975,lewisite exposure,P780,symptoms and signs,Q21112283,respiratory irritation,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,cdc.gov
287585360.0,Q21504975,lewisite exposure,P780,symptoms and signs,Q21112283,respiratory irritation,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,cdc.gov
287585360.0,Q21504975,lewisite exposure,P780,symptoms and signs,Q21112283,respiratory irritation,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,cdc.gov
287585360.0,Q21504975,lewisite exposure,P780,symptoms and signs,Q21112283,respiratory irritation,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,cdc.gov
287585360.0,Q21504975,lewisite exposure,P780,symptoms and signs,Q21112283,respiratory irritation,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,cdc.gov
287313406.0,Q21504975,lewisite exposure,P1542,has effect,Q18975539,toxic encephalopathy,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,cdc.gov
310022410.0,Q21175308,sodium cyanide exposure,P1542,has effect,Q202013,nosebleed,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,cdc.gov
310010669.0,Q21175308,sodium cyanide exposure,P780,symptoms and signs,Q852376,convulsion,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,cdc.gov
310011059.0,Q21175308,sodium cyanide exposure,P780,symptoms and signs,Q178061,shock,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,cdc.gov
310010579.0,Q21175308,sodium cyanide exposure,P780,symptoms and signs,Q159557,coma,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,cdc.gov
310019235.0,Q21175308,sodium cyanide exposure,P924,possible treatment,Q4529664,fluid replacement,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,cdc.gov
295941939.0,Q21167853,arsine exposure,P1542,has effect,Q864868,bone marrow suppression,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750014.html,cdc.gov
311583745.0,Q21175054,white phosphorus exposure,P1542,has effect,Q1570161,hematemesis,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750025.html,cdc.gov
311543741.0,Q21175054,white phosphorus exposure,P780,symptoms and signs,Q23012213,glowing vomit,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750025.html,cdc.gov
291090241.0,Q21175052,phosphine exposure,P1542,has effect,Q18555271,acute kidney injury,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,cdc.gov
291085278.0,Q21175052,phosphine exposure,P1542,has effect,Q202758,hypoglycemia,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,cdc.gov
291075556.0,Q21175052,phosphine exposure,P780,symptoms and signs,Q852376,convulsion,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,cdc.gov
300754561.0,Q21174754,hydrogen cyanide exposure,P1542,has effect,Q720026,brain damage,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750038.html,cdc.gov
300316444.0,Q21174754,hydrogen cyanide exposure,P780,symptoms and signs,Q1641494,hypoventilation,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750038.html,cdc.gov
289833606.0,Q21175051,phosgene exposure,P1542,has effect,Q857667,pulmonary edema,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750023.html,cdc.gov
289734417.0,Q21175051,phosgene exposure,P780,symptoms and signs,Q188008,dyspnea,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750023.html,cdc.gov
356668119.0,Q254211,Liferay Portal,P159,headquarters location,Q768449,Diamond Bar,https://www.liferay.com/contact-us,liferay.com
301301488.0,Q742470,Kanal 9,P159,headquarters location,Q20005754,Chiswick Park,http://www.ofcom.org.uk/static/radiolicensing/html/tv/cs/tlcs001055ba1kanal9.htm,ofcom.org.uk
354119812.0,Q7295489,Remy's Ratatouille Adventure,P1619,date of official opening,+2014-07-10T00:00:00Z,+2014-07-10T00:00:00Z,http://www.leparcorama.com/2014/04/15/ratatouille-the-adventure-to-open-on-july-10th/,leparcorama.com
313162871.0,Q18730390,Hector Morgan,P1648,Dictionary of Welsh Biography ID,s-MORG-DAV-1785,s-MORG-DAV-1785,http://yba.llgc.org.uk/en/s-MORG-DAV-1785.html,yba.llgc.org.uk
236826290.0,Q20732950,Edward Jones,P1648,Dictionary of Welsh Biography ID,s-JONE-EDW-1741,s-JONE-EDW-1741,http://yba.llgc.org.uk/en/s-JONE-EDW-1741.html,yba.llgc.org.uk
236830600.0,Q20733480,John Jenkins,P1648,Dictionary of Welsh Biography ID,s-JENK-JOH-1808,s-JENK-JOH-1808,http://yba.llgc.org.uk/en/s-JENK-JOH-1808.html,yba.llgc.org.uk
237200599.0,Q20738111,John Parry,P1648,Dictionary of Welsh Biography ID,s-PARR-JOH-1775,s-PARR-JOH-1775,http://yba.llgc.org.uk/en/s-PARR-JOH-1775.html,yba.llgc.org.uk
236829982.0,Q20733421,John Foulkes Jones,P1648,Dictionary of Welsh Biography ID,s-JONE-FOU-1826,s-JONE-FOU-1826,http://yba.llgc.org.uk/en/s-JONE-FOU-1826.html,yba.llgc.org.uk
236825989.0,Q20732909,Dunod Fawr,P1648,Dictionary of Welsh Biography ID,s-DUNA-BWR-0505,s-DUNA-BWR-0505,http://yba.llgc.org.uk/en/s-DUNA-BWR-0505.html,yba.llgc.org.uk
237201006.0,Q20738162,Thomas Howells,P1648,Dictionary of Welsh Biography ID,s-HOWE-THO-1839,s-HOWE-THO-1839,http://yba.llgc.org.uk/en/s-HOWE-THO-1839.html,yba.llgc.org.uk
317754081.0,Q18762132,William Probert,P1648,Dictionary of Welsh Biography ID,s-PROB-WIL-1790,s-PROB-WIL-1790,http://yba.llgc.org.uk/en/s-PROB-WIL-1790.html,yba.llgc.org.uk
236834341.0,Q20733946,Morgan Hugh Jones,P1648,Dictionary of Welsh Biography ID,s-JONE-HUG-1873,s-JONE-HUG-1873,http://yba.llgc.org.uk/en/s-JONE-HUG-1873.html,yba.llgc.org.uk
238970475.0,Q20751813,John Owen,P1648,Dictionary of Welsh Biography ID,s2-OWEN-JOH-1864,s2-OWEN-JOH-1864,http://yba.llgc.org.uk/en/s2-OWEN-JOH-1864.html,yba.llgc.org.uk
238765168.0,Q20748856,John Conway Lloyd,P1648,Dictionary of Welsh Biography ID,s2-LLOY-CON-1878,s2-LLOY-CON-1878,http://yba.llgc.org.uk/en/s2-LLOY-CON-1878.html,yba.llgc.org.uk
236836576.0,Q20734342,Robert Jones,P1648,Dictionary of Welsh Biography ID,s-JONE-ROB-1806,s-JONE-ROB-1806,http://yba.llgc.org.uk/en/s-JONE-ROB-1806.html,yba.llgc.org.uk
236834898.0,Q20734050,Owen Davies,P1648,Dictionary of Welsh Biography ID,s-DAVI-OWE-1840,s-DAVI-OWE-1840,http://yba.llgc.org.uk/en/s-DAVI-OWE-1840.html,yba.llgc.org.uk
236827456.0,Q20733108,Gruffudd Leiaf,P1648,Dictionary of Welsh Biography ID,s-GRUF-LEI-1400,s-GRUF-LEI-1400,http://yba.llgc.org.uk/en/s-GRUF-LEI-1400.html,yba.llgc.org.uk
291703824.0,Q408658,oxaloacetic acid,P2057,Human Metabolome Database ID,HMDB00223,HMDB00223,http://www.hmdb.ca/metabolites/HMDB00223,hmdb.ca
241511535.0,Q18340549,Wiliam Llŷn,P1648,Dictionary of Welsh Biography ID,s-WILI-LLY-1534,s-WILI-LLY-1534,http://yba.llgc.org.uk/en/s-WILI-LLY-1534.html,yba.llgc.org.uk
236831984.0,Q20733627,John Reynolds,P1648,Dictionary of Welsh Biography ID,s-REYN-JOH-1739,s-REYN-JOH-1739,http://yba.llgc.org.uk/en/s-REYN-JOH-1739.html,yba.llgc.org.uk
236830509.0,Q20733471,John James Evans,P1648,Dictionary of Welsh Biography ID,s2-EVAN-JAM-1894,s2-EVAN-JAM-1894,http://yba.llgc.org.uk/en/s2-EVAN-JAM-1894.html,yba.llgc.org.uk
236825271.0,Q20732816,David Evans,P1648,Dictionary of Welsh Biography ID,s8-EVAN-DAV-1879,s8-EVAN-DAV-1879,http://yba.llgc.org.uk/en/s8-EVAN-DAV-1879.html,yba.llgc.org.uk
236836184.0,Q20734296,Richard Morgan,P1648,Dictionary of Welsh Biography ID,s-MORG-RIC-1743,s-MORG-RIC-1743,http://yba.llgc.org.uk/en/s-MORG-RIC-1743.html,yba.llgc.org.uk
238765208.0,Q20748859,Margaret Thomas,P1648,Dictionary of Welsh Biography ID,s-THOM-MAR-1779,s-THOM-MAR-1779,http://yba.llgc.org.uk/en/s-THOM-MAR-1779.html,yba.llgc.org.uk
