ref_value,item_id,stat_property,stat_value,author_type,publisher_type,publisher_verification,authoritative,predicted_authoritative
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=108956&Siniors=1,Q11739313,P1352,+165,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=108956&Siniors=1,Q11739313,P1352,+156,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=106088&Siniors=1,Q2077602,P1352,+195,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=106088&Siniors=1,Q2077602,P1352,+203,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=103345&Siniors=1,Q1161006,P1352,+66,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=110553&Siniors=1,Q197218,P1352,+5,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=110553&Siniors=1,Q197218,P1352,+4,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104462&Siniors=1,Q1259258,P1352,+155,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104462&Siniors=1,Q1259258,P1352,+135,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=110226&Siniors=1,Q3225038,P1352,+13,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104580&Siniors=1,Q6408783,P1352,+56,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=102761&Siniors=1,Q96486,P1352,+48,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104115&Siniors=1,Q1900802,P1352,+137,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=105281,Q6534569,P1352,+102,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=108955&Siniors=1,Q460194,P1352,+146,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=105469&Siniors=1,Q271088,P1352,+16,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=104128,Q554242,P1352,+34,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=105311&Siniors=1,Q15068163,P1352,+43,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=108170&Siniors=1,Q446501,P1352,+164,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=115641&Siniors=1,Q10298743,P1352,+58,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=101376&Siniors=1,Q432210,P1352,+85,Page not working,Other companies or organisations,,1,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=102891&Siniors=1,Q502831,P1352,+26,Page not working,Other companies or organisations,,1,1
http://www.cdc.gov/niosh/npg/npgd0646.html,Q20964244,P2404,+1,Organisation,Government agencies,,0,1
http://www.ittf.com/ittf_ranking/world_ranking_per_name.asp?Player_ID=112062&Siniors=1,Q3484283,P1352,+18,Page not working,Other companies or organisations,,1,1
http://www.lulu.com/shop/arkady-strugatsky-and-boris-strugatsky/monday-begins-on-saturday/ebook/product-22059715.html,Q1195862,P136,Q132311,Organisation,Company or organisation,,1,1
http://www.progarchives.com/album.asp?id=4908,Q1051791,P136,Q2342263,Collective,Company or organisation,,1,1
http://www.4shared.com/mp3/5BCF9c4T/maynard_ferguson_don_t_stop_till_you_get_enough.html,Q353822,P136,Q105527,Page not working,Company or organisation,,1,1
"http://www.artistdirect.com/nad/store/artist/album/0,,10128655,00.html",Q5605597,P136,Q37073,Organisation,News and media outlet,,1,1
http://www.liveleak.com/view?i=b64_1360346758,Q3324719,P136,Q24862,Organisation,News and media outlet,,1,1
http://www.metalstorm.net/awards/archive.php?year=2013,Q1029464,P136,Q57143,Organisation,News and media outlet,,1,1
http://www.fye.com/s/product/2984432/Fleetwood-Mac-Rumours-SACD-IMPORT,Q1049169,P136,Q217191,Organisation,Company or organisation,,1,1
http://thedancingrest.com/2013/06/11/song-of-the-day-cloud-cult-no-one-said-it-would-be-easy/,Q1064312,P136,Q842324,Organisation,Self-published sources,,1,1
http://www.cdbaby.com/cd/pumpkinbuzzard5,Q11647,P136,Q487965,Organisation,Company or organisation,,1,1
http://www.imdb.com/title/tt0029749/,Q20004180,P136,Q1200678,Collective,Company or organisation,,1,1
http://www.allmusic.com/artist/shadowfax-mn0000155608,Q221358,P136,Q5069525,Individual,Company or organisation,,0,1
http://8tracks.com/angeloflight12/shake-it-up-dance,Q1165439,P136,Q211756,Organisation,Company or organisation,,1,1
http://www.rhapsody.com/artist/ustad-sultan-khan/album/ragas-kaushi-kannada-and-bhairvi,Q981797,P136,Q1770695,Organisation,Company or organisation,,1,1
http://flickfacts.com/actor/xavier-samuel,Q970746,P136,Q188473,Organisation,Page not working,,0,1
http://www.nytimes.com/movies/movie/134566/Bye-Bye-Love/overview,Q1018481,P136,Q1054574,Individual,News and media outlet,,0,1
https://www.icheckmovies.com/lists/entflix+top+films/penguinkenny/,Q104905,P136,Q1054574,Individual,Company or organisation,,0,1
http://www.music-bazaar.com/world-music/artist/21307/Charlie-Brown/,Q1066845,P136,Q667659,Organisation,Company or organisation,,0,1
http://zenekucko.ucoz.com/blog/donovan_sunshine_superman_1966_2005_epic_emi/2013-05-29-8759,Q1041103,P136,Q186472,Collective,Page not in English,,1,1
https://www.jukely.com/s/d2ec99,Q1100542,P136,Q547137,Organisation,Company or organisation,,1,1
http://www.filmovizija.com/movie/american-pie-the-reunion-2012-video_071d6b662.html,Q303040,P136,Q157443,Organisation,Company or organisation,,0,1
http://www.imdb.com/title/tt0478976/,Q164190,P136,Q130232,Collective,Company or organisation,,1,1
http://www.discogs.com/Dollie-De-Luxe-Rock-Vs-Opera/release/3426232,Q1000342,P136,Q517415,Organisation,Company or organisation,,1,1
http://ffilms.org/atm-2012/,Q1060517,P136,Q182015,Organisation,Company or organisation,,0,1
http://equipboard.com/pros/jeremy-michael-ward,Q1061870,P136,Q9794,Organisation,Company or organisation,,0,1
http://www.discogs.com/Anggun-Elevation/release/3679157,Q1027609,P136,Q11401,Organisation,Company or organisation,,1,1
http://www.nme.com/news/paul-simon/62678,Q1027822,P136,Q11399,Individual,News and media outlet,,0,1
http://www.imdb.com/title/tt0239644/companycredits?ref_=tt_dt_co,Q24262068,P136,Q1361932,Collective,Company or organisation,,1,1
http://fdrmx.com/ok-go-oh-track-track-album-review/,Q2070119,P136,Q11366,Page not working,News and media outlet,,1,1
http://flymotorsich.com/en/pages/fleet,Q505663,P137,Q1840579,Organisation,Company or organisation,,1,1
http://planetarynames.wr.usgs.gov/Feature/2513,Q3785714,P138,Q2065787,Organisation,Academic institution,,0,1
http://museedelaresistanceenligne.org/media1772-Michel-Bernstein,Q15638909,P140,Q9268,Individual,Page not in English,,0,1
http://www.blackfilm.com/20081218/features/aafcanews.shtml,Q192724,P1411,Q23662462,Organisation,Company or organisation,,0,1
http://mpse.org/golden-reel-awards/past-awards/2012-awards/2012-golden-reel-awards-television/,Q564345,P1411,Q2549777,Page not working,Company or organisation,,1,1
http://www.ted.com/talks/suzanne_talhouk_don_t_kill_your_language.html,Q23727927,P1412,Q13955,Organisation,Company or organisation,,0,1
http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=3062047&partId=1,Q25917107,P1433,Q26884254,Organisation,Company or organisation,,0,1
http://www.britishlistedbuildings.co.uk/wa-15461-the-cors-y-gedol-hotel-high-street-ne-sid#.V5ISWPkrKUk,Q25975652,P1435,Q15700834,Organisation,Company or organisation,,0,1
http://www.culturalheritage.gov.mt/filebank/inventory/00009.pdf,Q2052423,P1435,Q19718195,Organisation,Government agencies,,0,1
http://www.unesco.org/new/en/natural-sciences/environment/earth-sciences/global-geoparks/global-geopark-infosheets/,Q7057261,P1435,Q2411651,Page not working,Government agencies,,1,1
http://lawandorder.wikia.com/wiki/Censure,Q13458734,P144,Q7555592,Collective,Company or organisation,,1,1
http://www.catholic-hierarchy.org/diocese/dhali.html,Q1364577,P1448,"{u'text': u'Archidioecesis Halifaxiensis-Yarmuthensis', u'language': u'la'}",Organisation,Company or organisation,,0,1
http://www.catholic-hierarchy.org/diocese/dgati.html,Q1364522,P1448,"{u'text': u'Archdiocese of Gatineau-Hull', u'language': u'en'}",Organisation,Company or organisation,,0,1
http://www.britishlistedbuildings.co.uk/wa-2043-church-of-st-peter-mathern,Q26196894,P1459,2043,Organisation,Company or organisation,,0,1
http://www.nytimes.com/2013/08/30/arts/television/spiral-and-3-other-french-shows-worth-seeking-out.html,Q2708868,P1476,"{u'text': u'Spiral', u'language': u'en'}",Individual,News and media outlet,,0,1
https://www.ncbi.nlm.nih.gov/pmc/journals/90/#microrev,Q6839270,P1476,"{u'text': u'Microbiological Reviews', u'language': u'en'}",Organisation,Academic institution,,0,1
https://www.geni.com/people/Yukiko-Sugihara/6000000040237679213,Q15056839,P1477,"{u'text': u'Yukiko Kikuchi', u'language': u'ja'}",Organisation,Page not in English,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,Q21174755,P1542,Q718113,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,Q21174755,P1542,Q1468324,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750032.html,Q21167939,P1542,Q1077823,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750032.html,Q21167939,P1542,Q10916362,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,Q21504975,P780,Q21112283,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,Q21504975,P780,Q21112283,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,Q21504975,P780,Q21112283,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,Q21504975,P780,Q21112283,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,Q21504975,P780,Q21112283,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,Q21504975,P1542,Q18975539,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,Q21175308,P1542,Q202013,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,Q21175308,P780,Q852376,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,Q21175308,P780,Q178061,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,Q21175308,P780,Q159557,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,Q21175308,P924,Q4529664,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750014.html,Q21167853,P1542,Q864868,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750025.html,Q21175054,P1542,Q1570161,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750025.html,Q21175054,P780,Q23012213,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,Q21175052,P1542,Q18555271,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,Q21175052,P1542,Q202758,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,Q21175052,P780,Q852376,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750038.html,Q21174754,P1542,Q720026,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750038.html,Q21174754,P780,Q1641494,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750023.html,Q21175051,P1542,Q857667,Organisation,Government agencies,,0,1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750023.html,Q21175051,P780,Q188008,Organisation,Government agencies,,0,1
https://www.liferay.com/contact-us,Q254211,P159,Q768449,Organisation,Company or organisation,,1,1
http://www.ofcom.org.uk/static/radiolicensing/html/tv/cs/tlcs001055ba1kanal9.htm,Q742470,P159,Q20005754,Page not working,Company or organisation,,1,1
http://www.leparcorama.com/2014/04/15/ratatouille-the-adventure-to-open-on-july-10th/,Q7295489,P1619,+2014-07-10T00:00:00Z,Individual,Self-published sources,,1,1
http://yba.llgc.org.uk/en/s-MORG-DAV-1785.html,Q18730390,P1648,s-MORG-DAV-1785,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-JONE-EDW-1741.html,Q20732950,P1648,s-JONE-EDW-1741,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-JENK-JOH-1808.html,Q20733480,P1648,s-JENK-JOH-1808,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-PARR-JOH-1775.html,Q20738111,P1648,s-PARR-JOH-1775,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-JONE-FOU-1826.html,Q20733421,P1648,s-JONE-FOU-1826,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-DUNA-BWR-0505.html,Q20732909,P1648,s-DUNA-BWR-0505,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-HOWE-THO-1839.html,Q20738162,P1648,s-HOWE-THO-1839,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-PROB-WIL-1790.html,Q18762132,P1648,s-PROB-WIL-1790,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-JONE-HUG-1873.html,Q20733946,P1648,s-JONE-HUG-1873,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s2-OWEN-JOH-1864.html,Q20751813,P1648,s2-OWEN-JOH-1864,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s2-LLOY-CON-1878.html,Q20748856,P1648,s2-LLOY-CON-1878,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-JONE-ROB-1806.html,Q20734342,P1648,s-JONE-ROB-1806,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-DAVI-OWE-1840.html,Q20734050,P1648,s-DAVI-OWE-1840,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-GRUF-LEI-1400.html,Q20733108,P1648,s-GRUF-LEI-1400,Individual,Page not in English,,0,1
http://www.hmdb.ca/metabolites/HMDB00223,Q408658,P2057,HMDB00223,Organisation,Company or organisation,,0,1
http://yba.llgc.org.uk/en/s-WILI-LLY-1534.html,Q18340549,P1648,s-WILI-LLY-1534,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-REYN-JOH-1739.html,Q20733627,P1648,s-REYN-JOH-1739,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s2-EVAN-JAM-1894.html,Q20733471,P1648,s2-EVAN-JAM-1894,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s8-EVAN-DAV-1879.html,Q20732816,P1648,s8-EVAN-DAV-1879,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-MORG-RIC-1743.html,Q20734296,P1648,s-MORG-RIC-1743,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-THOM-MAR-1779.html,Q20748859,P1648,s-THOM-MAR-1779,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-OWEN-OWE-1792.html,Q20734105,P1648,s-OWEN-OWE-1792,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-JONE-OWE-1857.html,Q20733596,P1648,s-JONE-OWE-1857,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-EVAN-JOH-1863.html,Q20734474,P1648,s-EVAN-JOH-1863,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-JONE-WIL-1718.html,Q20734658,P1648,s-JONE-WIL-1718,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-HERB-HEN-1617.html,Q20733147,P1648,s-HERB-HEN-1617,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-DAFY-TRE-1528.html,Q20732761,P1648,s-DAFY-TRE-1528,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-WILL-GRI-1824.html,Q20804709,P1648,s-WILL-GRI-1824,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-DAVI-MOR-1780.html,Q20733967,P1648,s-DAVI-MOR-1780,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s1-PARR-MOR-1661.html,Q20733979,P1648,s1-PARR-MOR-1661,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s-DAVI-JAM-1767.html,Q20733308,P1648,s-DAVI-JAM-1767,Individual,Page not in English,,0,1
http://yba.llgc.org.uk/en/s1-MART-RIC-1843.html,Q20821191,P1648,s1-MART-RIC-1843,Individual,Page not in English,,0,1
https://www.thegazette.co.uk/London/issue/46371/page/8809,Q6939304,P166,Q1143510,Organisation,Company or organisation,,0,1
http://www.sufyanismail.com/awards.html,Q20876912,P166,Q5404153,Individual,Self-published sources,,1,1
http://sites.asiasociety.org/conference01/html/bio_helleur.html,Q22969027,P166,Q22964992,Organisation,News and media outlet,,1,1
http://amturing.acm.org/award_winners/mccarthy_0239596.cfm,Q92739,P166,Q737051,Individual,Company or organisation,,0,1
http://www.imdb.com/name/nm0924210/awards?ref_=nm_awd,Q342617,P166,Q630018,Organisation,Company or organisation,,1,1
http://www.dnw.co.uk/auction-archive/catalogue-archive/lot.php?auction_id=300&lot_id=155961,Q22968563,P166,Q22964992,Page not working,Company or organisation,,1,1
http://www.ted.com/participate/ted-prize/prize-winning-wishes,Q445596,P166,Q23014208,Organisation,Company or organisation,,0,1
https://www.thegazette.co.uk/London/issue/57935/supplement/4191,Q7176133,P166,Q1143510,Organisation,Company or organisation,,0,1
http://www.artsbma.org/pieces/daura-house-at-dusk/,Q18510551,P1684,"{u'text': u'LR-15', u'language': u'zxx'}",Organisation,Company or organisation,,0,1
https://collection.cooperhewitt.org/objects/18189327/,Q18603681,P1684,"{u'text': u'[full signature]', u'language': u'en'}",Organisation,Company or organisation,,0,1
http://www.artsbma.org/pieces/tobias-and-the-angel-curing-tobit-of-blindness/,Q18583951,P1684,"{u'text': u'[illegible]', u'language': u'en'}",Organisation,Company or organisation,,0,1
http://www.artsbma.org/pieces/between-the-lines/,Q18478644,P1684,"{u'text': u'Gilbert Gaul', u'language': u'en'}",Organisation,Company or organisation,,0,1
http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,Q25648870,P17,Q1000,Organisation,Government agencies,,0,1
http://www.unesco.org/new/en/natural-sciences/environment/ecological-sciences/biosphere-reserves/latin-america-and-the-caribbean/ecuador/bosque-seco/,Q22806725,P17,Q736,Organisation,Government agencies,,0,1
http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,Q25648812,P17,Q40,Organisation,Government agencies,,0,1
http://www.unesco.org/mabdb/br/brdir/directory/biores.asp?code=USA+25&mode=all,Q491005,P17,Q30,Organisation,Government agencies,,0,1
http://www.unesco.org/mabdb/br/brdir/directory/biores.asp?code=COS+02&mode=all,Q22218138,P17,Q800,Organisation,Government agencies,,0,1
http://www.unesco.org/new/en/natural-sciences/environment/ecological-sciences/biosphere-reserves/europe-north-america/united-kingdom-of-great-britain-and-northern-ireland/galloway-and-southern-ayrshire-biosphere/,Q22680894,P17,Q145,Organisation,Government agencies,,0,1
http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,Q3086706,P17,Q781,Organisation,Government agencies,,0,1
