ref_value,label_author,LLM_model_prompt
http://www.cdc.gov/niosh-rtecs/AL757E20.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/AS100590.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/BA4D7038.html#modalIdString_CDCTable_6,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/BD124F80.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/BP456D70.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/CC3D6AA8.html#modalIdString_CDCTable_1,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/CC3D6AA8.html#modalIdString_CDCTable_3,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/CG62CCF8.html#modalIdString_CDCTable_0,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/CG802C8.html#modalIdString_CDCTable_3,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/CQ8583B0.html#modalIdString_CDCTable_2,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/CQ92DDA8.html#modalIdString_CDCTable_1,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/CY155CC0.html#modalIdString_CDCTable_4,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/DC802C8.html#modalIdString_CDCTable_2,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/DC802C8.html#modalIdString_CDCTable_5,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/DC92DDA8.html#modalIdString_CDCTable_4,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/DD62CCF8.html#modalIdString_CDCTable_3,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/IO200B20.html#modalIdString_CDCTable_6,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/KI7D80E8.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/OD8D8678.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/UC7026F0.html#modalIdString_CDCTable_4,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh-rtecs/XY557300.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750002.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750007.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750009.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750010.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750011.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750012.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750013.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750014.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750015.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750017.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750018.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750020.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750021.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750023.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750024.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750025.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750026.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750027.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750028.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750031.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750032.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750038.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750039.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/idlh/62533.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/idlh/7440360.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0008.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0019.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0022.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0025.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0032.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0034.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0035.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0055.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0066.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0071.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0072.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0102.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0107.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0117.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0118.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0125.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0126.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0131.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0137.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0139.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0141.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0142.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0148.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0149.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0154.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0162.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0166.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0176.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0177.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0178.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0180.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0181.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0184.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0188.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0192.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0196.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0199.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0208.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0211.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0212.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0220.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0229.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0231.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0240.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0264.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0268.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0269.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0271.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0275.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0290.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0293.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0297.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0313.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0320.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0325.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0333.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0347.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0352.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0353.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0354.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0363.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0369.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0371.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0384.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0386.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0388.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0390.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0394.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0413.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0416.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0417.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0426.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0435.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0441.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0449.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0451.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0459.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0461.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0462.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0463.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0466.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0479.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0482.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0491.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0492.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0515.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0518.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0522.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0536.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0543.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0554.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0556.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0558.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0559.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0560.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0565.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0572.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0575.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0577.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0580.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0581.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0586.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0590.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0596.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0607.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0608.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0614.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0615.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0619.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0622.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0639.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0646.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0647.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0648.html,organisation,results_llama3.2_prompt_4_metadata
http://www.cdc.gov/niosh/npg/npgd0650.html,organisation,results_llama3.2_prompt_4_metadata
